Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Greater Noida,"14,96,000","1,49,600","66,268",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Greater Noida,"15,41,000","1,54,100","67,878",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Greater Noida,"15,51,000","1,55,100","68,236",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Greater Noida,"15,67,000","1,56,700","68,808",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Greater Noida,"18,43,000",N/A,"78,681",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Greater Noida,"16,91,000","1,69,100","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Greater Noida,"18,59,000",N/A,"79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Greater Noida,"17,01,000","1,70,100","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Greater Noida,"17,07,000","1,70,700","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Greater Noida,"17,17,000","1,71,700","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Greater Noida,"19,93,000",N/A,"84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Greater Noida,"20,09,000",N/A,"84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Sonipat,"10,99,000","87,920","52,067",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Sonipat,"12,20,000","97,600","56,395",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Sonipat,"13,15,000","1,05,200","59,794",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Sonipat,"13,60,000","1,08,800","61,403",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Sonipat,"14,01,000","1,12,080","62,870",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Sonipat,"14,96,000","1,19,680","66,268",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Sonipat,"15,41,000","1,23,280","67,878",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Sonipat,"15,51,000","1,24,080","68,236",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Sonipat,"15,67,000","1,25,360","68,808",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Sonipat,"16,91,000","1,35,280","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Sonipat,"17,01,000","1,36,080","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Sonipat,"17,07,000","1,36,560","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Sonipat,"17,17,000","1,37,360","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Sonipat,"18,43,000","1,47,440","78,681",N/A
