Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Greater Noida,"6,56,500","52,520","30,259",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Greater Noida,"6,59,500","52,760","30,362",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Greater Noida,"6,73,500","53,880","30,839",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Greater Noida,"7,04,500","56,360","31,895",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Baghpat,"4,99,000","39,920","24,894",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Baghpat,"5,36,500","42,920","26,171",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Baghpat,"5,83,500","46,680","27,772",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Baghpat,"6,11,500","48,920","28,726",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Baghpat,"6,28,500","50,280","29,306",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Baghpat,"6,56,500","52,520","30,259",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Baghpat,"6,59,500","52,760","30,362",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Baghpat,"6,73,500","53,880","30,839",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Baghpat,"7,04,500","56,360","31,895",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Bangalore,"4,99,000","64,870","25,386",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Bangalore,"5,36,500","83,373","20,788",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Bangalore,"5,83,500","90,677","21,747",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Bangalore,"6,11,500","95,028","22,320",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Bangalore,"6,28,500","97,670","22,770",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Bangalore,"6,56,500","1,02,021","21,744",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Bangalore,"6,59,500","1,02,487","23,304",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Bangalore,"6,73,500","1,04,663","24,096",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Bangalore,"7,04,500","1,09,480","23,513",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Mumbai,"4,99,000","54,890","25,386",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Mumbai,"5,36,500","64,345","29,185",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Mumbai,"5,83,500","69,619","30,777",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Mumbai,"6,11,500","72,760","31,725",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Mumbai,"6,28,500","75,229","32,470",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Mumbai,"6,73,500","52,238","35,483",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Mumbai,"6,56,499","78,370","33,419",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Mumbai,"6,59,500","78,146","33,351",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Mumbai,"7,04,500","83,756","35,044",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Pune,"4,99,000","62,742","24,587",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Pune,"5,36,500","62,745","24,587",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Pune,"5,83,500","68,019","25,853",N/A
