Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Ballabhgarh,"5,51,289","27,564","26,675",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Ballabhgarh,"5,73,788","28,689","27,442",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Ballabhgarh,"5,80,288","29,014","27,663",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Ballabhgarh,"5,96,288","29,814","28,208",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Greater Noida,"3,99,000","27,930","21,487",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Greater Noida,"4,83,500","38,680","24,366",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Greater Noida,"4,99,000","39,920","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Greater Noida,"4,99,500","39,960","24,911",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Greater Noida,"5,35,000","42,800","26,120",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Greater Noida,"5,51,000","44,080","26,665",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Greater Noida,"5,73,500","45,880","27,432",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Greater Noida,"5,80,000","46,400","27,653",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Greater Noida,"5,96,000","47,680","28,198",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Baghpat,"3,99,000","27,930","21,487",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Baghpat,"4,83,500","38,680","24,366",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Baghpat,"4,99,000","39,920","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Baghpat,"4,99,500","39,960","24,911",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Baghpat,"5,35,000","42,800","26,120",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Baghpat,"5,51,000","44,080","26,665",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Baghpat,"5,73,500","45,880","27,432",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Baghpat,"5,80,000","46,400","27,653",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Baghpat,"5,96,000","47,680","28,198",N/A
