Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Brezza,Zxi CNG,CNG,Ahmedabad,"12,09,500","54,048","50,277",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG DT,CNG  Top Model,Ahmedabad,"12,25,500","54,710","50,969",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT,Petrol,Ahmedabad,"12,54,500","55,910","53,671",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus,Petrol,Ahmedabad,"12,58,000","56,055","51,270",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT DT,Petrol,Ahmedabad,"12,70,500","56,572","54,381",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus DT,Petrol,Ahmedabad,"12,74,000","56,717","51,706",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT,Petrol,Ahmedabad,"13,98,000","61,848","60,045",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT DT,Petrol  Top Model,Ahmedabad,"14,14,000","62,510","60,755",N/A
Maruti,Maruti Suzuki Brezza,Lxi,Petrol  Base Model,Lucknow,"8,34,000","66,720","29,268",N/A
Maruti,Maruti Suzuki Brezza,Lxi CNG,CNG  Base Model,Lucknow,"9,29,000","74,320","31,381",N/A
Maruti,Maruti Suzuki Brezza,Vxi,Petrol,Lucknow,"9,69,500","77,560","31,504",N/A
Maruti,Maruti Suzuki Brezza,Vxi CNG,CNG,Lucknow,"10,64,500","1,06,450","33,666",N/A
Maruti,Maruti Suzuki Brezza,Vxi AT,Petrol,Lucknow,"11,09,500","1,10,950","33,815",N/A
Maruti,Maruti Suzuki Brezza,Zxi,Petrol,Lucknow,"11,14,499","1,11,450","33,897",N/A
Maruti,Maruti Suzuki Brezza,Zxi DT,Petrol,Lucknow,"11,30,500","1,13,050","34,162",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG,CNG,Lucknow,"12,09,500","1,20,950","36,111",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG DT,CNG  Top Model,Lucknow,"12,25,500","1,22,550","36,378",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT,Petrol,Lucknow,"12,54,500","1,25,450","36,209",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus,Petrol,Lucknow,"12,58,000","1,25,800","36,265",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT DT,Petrol,Lucknow,"12,70,500","1,27,050","36,471",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus DT,Petrol,Lucknow,"12,73,999","1,27,400","36,529",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT,Petrol,Lucknow,"13,98,000","1,39,800","38,575",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT DT,Petrol  Top Model,Lucknow,"14,14,000","1,41,400","38,839",N/A
Maruti,Maruti Suzuki Brezza,Lxi,Petrol  Base Model,Jaipur,"8,33,941","98,555","62,291",N/A
Maruti,Maruti Suzuki Brezza,Lxi CNG,CNG  Base Model,Jaipur,"9,28,942","1,09,243","67,957",N/A
Maruti,Maruti Suzuki Brezza,Vxi,Petrol,Jaipur,"9,69,441","1,13,855","70,372",N/A
Maruti,Maruti Suzuki Brezza,Vxi CNG,CNG,Jaipur,"10,64,442","1,24,543","76,038",N/A
Maruti,Maruti Suzuki Brezza,Vxi AT,Petrol,Jaipur,"11,09,442","1,30,105","78,722",N/A
Maruti,Maruti Suzuki Brezza,Zxi,Petrol,Jaipur,"11,14,441","1,30,168","79,020",N/A
Maruti,Maruti Suzuki Brezza,Zxi DT,Petrol,Jaipur,"11,30,441","1,31,968","79,974",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG,CNG,Jaipur,"12,09,442","1,40,855","84,685",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG DT,CNG  Top Model,Jaipur,"12,25,441","1,42,655","85,640",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT,Petrol,Jaipur,"12,54,442","1,46,418","87,369",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus,Petrol,Jaipur,"12,57,942","1,46,255","87,578",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT DT,Petrol,Jaipur,"12,70,441","1,48,218","88,323",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus DT,Petrol,Jaipur,"12,73,942","1,48,055","88,532",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT,Petrol,Jaipur,"13,97,942","1,62,505","95,927",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT DT,Petrol  Top Model,Jaipur,"14,13,942","1,64,305","96,882",N/A
Maruti,Maruti Suzuki Brezza,Lxi,Petrol  Base Model,Patna,"8,34,000","99,990","37,435",N/A
Maruti,Maruti Suzuki Brezza,Lxi CNG,CNG  Base Model,Patna,"9,29,000","1,10,440","40,553",N/A
Maruti,Maruti Suzuki Brezza,Vxi,Petrol,Patna,"9,69,500","1,14,895","41,133",N/A
Maruti,Maruti Suzuki Brezza,Vxi CNG,CNG,Patna,"10,64,500","1,25,345","45,390",N/A
Maruti,Maruti Suzuki Brezza,Vxi AT,Petrol,Patna,"11,09,500","1,29,295","45,228",N/A
Maruti,Maruti Suzuki Brezza,Zxi,Petrol,Patna,"11,14,500","1,30,845","44,955",N/A
Maruti,Maruti Suzuki Brezza,Zxi DT,Petrol,Patna,"11,30,500","1,32,605","45,903",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG,CNG,Patna,"12,09,500","1,41,295","49,354",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG DT,CNG  Top Model,Patna,"12,25,500","1,43,055","49,806",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT,Petrol,Patna,"12,54,500","1,45,245","49,051",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus,Petrol,Patna,"12,58,000","1,46,630","48,873",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus DT,Petrol,Patna,"12,74,000","1,48,390","49,309",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT DT,Petrol,Patna,"12,70,500","1,62,790","49,486",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT,Petrol,Patna,"13,98,000","1,47,005","52,966",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT DT,Petrol  Top Model,Patna,"14,14,000","1,62,790","53,403",N/A
Maruti,Maruti Suzuki Brezza,Lxi,Petrol  Base Model,Chandigarh,"8,34,000","83,400","42,588",N/A
Maruti,Maruti Suzuki Brezza,Lxi CNG,CNG  Base Model,Chandigarh,"9,29,000","92,900","45,986",N/A
Maruti,Maruti Suzuki Brezza,Vxi,Petrol,Chandigarh,"9,69,500","96,950","47,435",N/A
Maruti,Maruti Suzuki Brezza,Vxi CNG,CNG,Chandigarh,"10,64,500","1,06,450","50,833",N/A
Maruti,Maruti Suzuki Brezza,Vxi AT,Petrol,Chandigarh,"11,09,500","1,10,950","52,443",N/A
Maruti,Maruti Suzuki Brezza,Zxi,Petrol,Chandigarh,"11,14,500","1,11,450","52,622",N/A
Maruti,Maruti Suzuki Brezza,Zxi DT,Petrol,Chandigarh,"11,30,500","1,13,050","53,194",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG,CNG,Chandigarh,"12,09,500","1,20,950","56,020",N/A
Maruti,Maruti Suzuki Brezza,Zxi CNG DT,CNG  Top Model,Chandigarh,"12,25,500","1,22,550","56,592",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT,Petrol,Chandigarh,"12,54,500","1,25,450","57,630",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus,Petrol,Chandigarh,"12,58,000","1,25,800","57,755",N/A
Maruti,Maruti Suzuki Brezza,Zxi AT DT,Petrol,Chandigarh,"12,70,500","1,27,050","58,202",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus DT,Petrol,Chandigarh,"12,74,000","1,27,400","58,327",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT,Petrol,Chandigarh,"13,98,000","1,39,800","62,763",N/A
Maruti,Maruti Suzuki Brezza,Zxi Plus AT DT,Petrol  Top Model,Chandigarh,"14,14,000","1,41,400","63,335",N/A
